"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel","TCF","TrQL"
"3055",114,1,"Use of air conditioner","count",19,55,0,0,0,0,0,0,0,0,0,0,0,1045
"3056",114,2,"shower - short","count",6,92,0,0,0,0,0,0,0,0,0,0,0,552
"3057",114,2,"shower - long (> 3 min)","count",22,85,0,0,0,0,0,0,0,0,0,0,0,1870
"3058",114,2,"bath","count",0,14,0,0,0,0,0,0,0,0,0,0,0,0
"3059",114,2,"wash-up","count",35,39,0,0,0,0,0,0,0,0,0,0,0,1365
"3060",114,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0
"3061",114,3,"use of clothes washer","count",6,28,0,0,0,0,0,0,0,0,0,0,0,168
"3062",114,3,"use of clothes dryer","count",2,20,0,0,0,0,0,0,0,0,0.000122,0,0.000122,40
"3063",114,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"3064",114,3,"use of  oven","count",12,39,0,0,0,0,0,0,0,0,0.00015,0,0.00015,468
"3065",114,3,"use of self-clean feature of electric oven","count",1,21,0,0,0,0,0,0,0,0,0,0,0,21
"3066",114,3,"Small kitchen appliance in the home","count",59,0,0,0,0,0,0,0,0,5.4e-05,0,0,5.4e-05,0
"3067",114,4,"TV/computer use","count",61,24,0,0,0,0,0,0,0,0,0,0,0,1464
"3068",114,5,"air travel - large plane","miles",3475,49,0,0,0,0,0,0,0,0,0,0,0,170275
"3069",114,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3070",114,5,"car trips- self only","miles",341,59,0,0,0,0,0.000551,0,0,0,0,0,0.000551,20119
"3071",114,5,"car trips - driver and self","miles",20,26,0,0,0,0,0.000554,0,0,0,0,0,0.000554,520
"3072",114,5,"car trips - 2+ people with multiple end points","miles",19,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3073",114,5,"trips using public ground transportation","bags",19,62,0,0,0,0,0,0,0,0,0,0,0,1178
"3074",114,6,"bags of garbage disposed","bags",27,51,0,0,0,0,0,0,0,0,0,0,0,1377
"3075",114,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076",114,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3077",114,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3078",114,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0,34
"3079",115,1,"Household heating => 70F","hours",8,87,0,0,0,0,0,0.000436,0,0,0,0,0.000436,696
"3080",115,1,"Household heating < 70F","hours",10,67,0,0,0,0,0,0.000872,0,0,0,0,0.000872,670
"3081",115,1,"Use of heat pump","hours",0,40,0,0,0,0,0,0,0,0,0,0,0,0
"3082",115,1,"Use of air conditioner","hours",32,51,0,0,0,0,0,0,0,0,0,0,0,1632
"3083",115,2,"shower - short","count",2,87,0,0.000102,0,0,0,0,0,0,0,0,0.000102,174
"3084",115,2,"shower - long (> 3 min)","count",32,85,0,0,0,0,0,0,0,0,0,0,0,2720
"3085",115,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"3086",115,2,"wash-up","count",39,37,0,0,0,0,0,0,0,0,0,0,0,1443
"3087",115,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"3088",115,3,"use of clothes washer","count",7,38,0,0.000199,0,0.000382,0,0,0,0,0,0,0.000581,266
"3089",115,3,"use of clothes dryer","count",3,13,0,0,0,0,0,0,0,0,0,0,0,39
"3090",115,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3091",115,3,"use of  oven","count",11,37,0,0,0,0,0,0,0,0,0,0,0,407
"3092",115,3,"use of self-clean feature of electric oven","count",3,20,0,0,0,0,0,0,0,0,0,0,0,60
"3093",115,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3094",115,4,"TV/computer use","count",59,30,0,0,0,0,0,0,0,0,0,0,0,1770
"3095",115,5,"air travel - large plane","miles",3779,49,0,0,0,0,0,0,0,0,0,0,0,185171
"3096",115,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3097",115,5,"car trips- self only","miles",362,55,0,0,0,0,0.000551,0,0,0,0,0,0.000551,19910
"3098",115,5,"car trips - driver and self","miles",34,33,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1122
"3099",115,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3100",115,5,"trips using public ground transportation","bags",12,56,0,0,0,0,0,0,0,0,0,0,0,672
"3101",115,6,"bags of garbage disposed","bags",22,46,0,0,0,0,0,0,0,0,0,0,0,1012
"3102",115,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3103",115,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3104",115,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3105",115,6,"large items disposed","items",0,14,0,0,0,0,0,0,0,0,0,0,0,0
"3106",116,1,"Household heating => 70F","count",6,70,0,0,0,0,0,0.000436,0,0,0,0,0.000436,420
"3107",116,1,"Household heating < 70F","count",2,61,0,0,0,0,0,0.000872,0,0,0,0,0.000872,122
"3108",116,1,"Use of heat pump","count",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"3109",116,1,"Use of air conditioner","count",26,52,0,0,0,0,0,0,0,0,0,0,0,1352
"3110",116,2,"shower - short","count",7,85,0,0,0,0,0,0,0,0,0,0,0,595
"3111",116,2,"shower - long (> 3 min)","count",20,76,0,0,0,0.000312,0,0,0,0,0,0,0.000312,1520
"3112",116,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"3113",116,2,"wash-up","count",46,44,0,0,0,0,0,0,0,0,0,0,0,2024
"3114",116,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0
"3115",116,3,"use of clothes washer","count",4,36,0,0,0,0,0,0,0,0,0,0,0,144
"3116",116,3,"use of clothes dryer","count",3,15,0,0,0,0,0,0,0,0,0.000122,0,0.000122,45
"3117",116,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"3118",116,3,"use of  oven","count",11,38,0,0,0,0,0,0,0,0,0.00015,0,0.00015,418
"3119",116,3,"use of self-clean feature of electric oven","count",3,16,0,0,0,0,0,0,0,0,0,0,0,48
"3120",116,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3121",116,4,"TV/computer use","count",63,23,0,0,0,0,0,0,0,0,0,0,0,1449
"3122",116,5,"air travel - large plane","miles",2711,50,0,0,0,0,0,0,0,0,0,0,0,135550
"3123",116,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3124",116,5,"car trips- self only","miles",343,47,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16121
"3125",116,5,"car trips - driver and self","miles",34,39,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1326
"3126",116,5,"car trips - 2+ people with multiple end points","miles",21,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3127",116,5,"trips using public ground transportation","bags",13,59,0,0,0,0,0,0,0,0,0,0,0,767
"3128",116,6,"bags of garbage disposed","bags",22,44,0,0,0,0,0,0,0,0,0,0,0,968
"3129",116,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3130",116,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3131",116,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3132",116,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0,34
"3133",117,1,"Household heating => 70F","hours",4,62,0,0,0,0,0,0.000436,0,0,0,0,0.000436,248
"3134",117,1,"Household heating < 70F","hours",7,89,0,0,0,0,0,0.000872,0,0,0,0,0.000872,623
"3135",117,1,"Use of heat pump","hours",0,41,0,0,0,0,0,0,0,0,0,0,0,0
"3136",117,1,"Use of air conditioner","hours",24,52,0,0,0,0,0,0,0,0,0,0,0,1248
"3137",117,2,"shower - short","count",8,88,0,0,0.000232,0,0,0,0,0,0,0,0.000232,704
"3138",117,2,"shower - long (> 3 min)","count",33,77,0,0,0,0,0,0,0,0,0,0,0,2541
"3139",117,2,"bath","count",0,17,0,0,0,0,0,0,0,0,0,0,0,0
"3140",117,2,"wash-up","count",47,40,0,0,0,0,0,0,0,0,0,0,0,1880
"3141",117,3,"use of dishwasher","count",0,22,0,0.000165,0,0,0,0,0,0,0,0,0.000165,0
"3142",117,3,"use of clothes washer","count",7,30,0,0,0,0,0,0,0,0,0,0,0,210
"3143",117,3,"use of clothes dryer","count",3,16,0,0,0,0,0,0,0,0,0,0,0,48
"3144",117,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3145",117,3,"use of  oven","count",12,36,0,0,0,0,0,0,0,0,0,0,0,432
"3146",117,3,"use of self-clean feature of electric oven","count",4,20,0,0,0,0,0,0,0,0,0,0,0,80
"3147",117,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3148",117,4,"TV/computer use","count",62,31,0,0,0,0,0,0,0,0,0,0,0,1922
"3149",117,5,"air travel - large plane","miles",3356,47,0,0,0,0,0,0,0,0,0,0.000179,0.000179,157732
"3150",117,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3151",117,5,"car trips- self only","miles",259,45,0,0,0,0,0.000551,0,0,0,0,0,0.000551,11655
"3152",117,5,"car trips - driver and self","miles",38,24,0,0,0,0,0.000554,0,0,0,0,0,0.000554,912
"3153",117,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3154",117,5,"trips using public ground transportation","bags",19,55,0,0,0,0,0,0,0,0,0,0,0,1045
"3155",117,6,"bags of garbage disposed","bags",28,46,0,0,0,0,0,0,0,0,0,0,0,1288
"3156",117,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",117,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3158",117,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3159",117,6,"large items disposed","items",1,14,0,0,0,0,0,0,0,0,0,0,0,14
"3160",118,1,"Household heating => 70F","count",3,70,0,0,0,0,0,0.000436,0,0,0,0,0.000436,210
"3161",118,1,"Household heating < 70F","count",3,70,0,0,0,0,0,0.000872,0,0,0,0,0.000872,210
"3162",118,1,"Use of heat pump","count",0,47,0,0,0,0,0,0,0,0,0,0,0,0
"3163",118,1,"Use of air conditioner","count",30,57,0,0,0,0,0,0,0,0,0,0,0,1710
"3164",118,2,"shower - short","count",7,83,0,0.000102,0,0,0,0,0,0,0,0,0.000102,581
"3165",118,2,"shower - long (> 3 min)","count",23,86,0,0,0,0,0,0,0,0,0,0,0,1978
"3166",118,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"3167",118,2,"wash-up","count",52,33,0,0,0,0,0,0,0,0,0,0,0,1716
"3168",118,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"3169",118,3,"use of clothes washer","count",2,47,0,0,0,0,0,0,0,0,0,0,0,94
"3170",118,3,"use of clothes dryer","count",3,21,0,0,0,0,0,0,0,0,0.000122,0,0.000122,63
"3171",118,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"3172",118,3,"use of  oven","count",12,31,0,0,0,0,0,0,0,0,0.00015,0,0.00015,372
"3173",118,3,"use of self-clean feature of electric oven","count",4,19,0,0,0,0,0,0,0,0,0,0,0,76
"3174",118,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3175",118,4,"TV/computer use","count",62,22,0,0,0,0,0,0,0,0,0,0,0,1364
"3176",118,5,"air travel - large plane","miles",2043,48,0,0,0,0,0,0,0,0,0,0.000179,0.000179,98064
"3177",118,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3178",118,5,"car trips- self only","miles",394,45,0,0,0,0,0.000551,0,0,0,0,0,0.000551,17730
"3179",118,5,"car trips - driver and self","miles",14,33,0,0,0,0,0.000554,0,0,0,0,0,0.000554,462
"3180",118,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3181",118,5,"trips using public ground transportation","bags",12,53,0,0,0,0,0,0,0,0,0,0,0,636
"3182",118,6,"bags of garbage disposed","bags",27,43,0,0,0,0,0,0,0,0,0,0,0,1161
"3183",118,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3184",118,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3185",118,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3186",118,6,"large items disposed","items",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"3187",119,1,"Household heating => 70F","hours",10,74,0,0,0,0,0,0.000436,0,0,0,0,0.000436,740
"3188",119,1,"Household heating < 70F","hours",8,82,0,0,0,0,0,0.000872,0,0,0,0,0.000872,656
"3189",119,1,"Use of heat pump","hours",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"3190",119,1,"Use of air conditioner","hours",30,41,0,0,0,0,0,0,0,0,0,0,0,1230
"3191",119,2,"shower - short","count",5,84,0,0.000102,0,0,0,0,0,0,0,0,0.000102,420
"3192",119,2,"shower - long (> 3 min)","count",32,77,0,0,0,0,0,0,0,0,0,0,0,2464
"3193",119,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"3194",119,2,"wash-up","count",46,41,4e-06,4.2e-05,0,0,0,0,0,0,0,0,4.6e-05,1886
"3195",119,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"3196",119,3,"use of clothes washer","count",2,46,0,0,0,0,0,0,0,0,0,0,0,92
"3197",119,3,"use of clothes dryer","count",3,19,0,0,0,0,0,0,0,0.000132,0,0,0.000132,57
"3198",119,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3199",119,3,"use of  oven","count",9,31,0,0,0,0,0,0,0,0,0,0,0,279
"3200",119,3,"use of self-clean feature of electric oven","count",4,14,0,0,0,0,0,0,0,0,0,0,0,56
"3201",119,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3202",119,4,"TV/computer use","count",61,28,0,0,0,0,0,0,0,0,0,0,0,1708
"3203",119,5,"air travel - large plane","miles",3270,51,0,0,0,0,0,0,0,0,0,0.000179,0.000179,166770
"3204",119,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3205",119,5,"car trips- self only","miles",312,49,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15288
"3206",119,5,"car trips - driver and self","miles",17,27,0,0,0,0,0.000554,0,0,0,0,0,0.000554,459
"3207",119,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3208",119,5,"trips using public ground transportation","bags",19,48,0,0,0,0,0,0,0,0,0,0,0,912
"3209",119,6,"bags of garbage disposed","bags",26,43,0,0,0,0,0,0,0,0,0,0,0,1118
"3210",119,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3211",119,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3212",119,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3213",119,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0,40
"3214",120,1,"Household heating => 70F","count",7,89,0,0,0,0,0,0.000436,0,0,0,0,0.000436,623
"3215",120,1,"Household heating < 70F","count",5,62,0,0,0,0,0,0.000872,0,0,0,0,0.000872,310
"3216",120,1,"Use of heat pump","count",0,45,0,0,0,0,0,0,0,0,0,0,0,0
"3217",120,1,"Use of air conditioner","count",19,44,0,0,0,0,0,0,0,0.00798,0,0,0.00798,836
"3218",120,2,"shower - short","count",3,84,0,0,0,0,0,0,0,0,0,0,0,252
"3219",120,2,"shower - long (> 3 min)","count",34,90,0,0,0.000354,0,0,0,0,0,0,0,0.000354,3060
"3220",120,2,"bath","count",0,9,0,0,0,0.000368,0,0,0,0,0,0,0.000368,0
"3221",120,2,"wash-up","count",39,30,0,0,0,0,0,0,0,0,0,0,0,1170
"3222",120,3,"use of dishwasher","count",0,20,0,0.000165,0,0,0,0,0,0,0,0,0.000165,0
"3223",120,3,"use of clothes washer","count",8,31,0,0,0,0,0,0,0,0,0,0,0,248
"3224",120,3,"use of clothes dryer","count",3,21,0,0,0,0,0,0,0,0,0.000122,0,0.000122,63
"3225",120,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"3226",120,3,"use of  oven","count",11,40,0,0,0,0,0,0,0,0,0.00015,0,0.00015,440
"3227",120,3,"use of self-clean feature of electric oven","count",4,19,0,0,0,0,0,0,0,0,0,0,0,76
"3228",120,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3229",120,4,"TV/computer use","count",64,28,0,0,0,0,0,0,0,0,0,0,0,1792
"3230",120,5,"air travel - large plane","miles",2367,51,0,0,0,0,0,0,0,0,0,0,0,120717
"3231",120,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3232",120,5,"car trips- self only","miles",422,51,0,0,0,0,0.000551,0,0,0,0,0,0.000551,21522
"3233",120,5,"car trips - driver and self","miles",28,35,0,0,0,0,0.000554,0,0,0,0,0,0.000554,980
"3234",120,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3235",120,5,"trips using public ground transportation","bags",12,50,0,0,0,0,0,0,0,0,0,0,0,600
"3236",120,6,"bags of garbage disposed","bags",26,49,0,0,0,0,0,0,0,0,0,0,0,1274
"3237",120,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3238",120,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3239",120,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3240",120,6,"large items disposed","items",0,16,0,0,0,0,0,0,0,0,0,0,0,0
"3241",121,1,"Household heating => 70F","hours",7,77,0,0,0,0,0,0.000436,0,0,0,0,0.000436,539
"3242",121,1,"Household heating < 70F","hours",4,84,0,0,0,0,0,0.000872,0,0,0,0,0.000872,336
"3243",121,1,"Use of heat pump","hours",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"3244",121,1,"Use of air conditioner","hours",12,46,0,0,0,0,0,0,0,0,0,0,0,552
"3245",121,2,"shower - short","count",4,83,0,0,0,0,0,0,0,0,0,0,0,332
"3246",121,2,"shower - long (> 3 min)","count",26,86,1.7e-05,0,0,0,0,0,0,0,0,0,1.7e-05,2236
"3247",121,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"3248",121,2,"wash-up","count",42,28,0,0,0,5.5e-05,0,0,0,0,0,0,5.5e-05,1176
"3249",121,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"3250",121,3,"use of clothes washer","count",7,48,0,0,0,0,0,0,0,0,0,0,0,336
"3251",121,3,"use of clothes dryer","count",3,11,0,0,0,0,0,0,0,0,0,0,0,33
"3252",121,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3253",121,3,"use of  oven","count",8,37,0,0,0,0,0,0,0,0,0,0,0,296
"3254",121,3,"use of self-clean feature of electric oven","count",4,20,0,0,0,0,0,0,0,0,0,0,0,80
"3255",121,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3256",121,4,"TV/computer use","count",61,29,0,0,0,0,0,0,0,0,0,0,0,1769
"3257",121,5,"air travel - large plane","miles",2520,50,0,0,0,0,0,0,0,0,0,0,0,126000
"3258",121,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"3259",121,5,"car trips- self only","miles",270,56,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15120
"3260",121,5,"car trips - driver and self","miles",10,28,0,0,0,0,0.000554,0,0,0,0,0,0.000554,280
"3261",121,5,"car trips - 2+ people with multiple end points","miles",15,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3262",121,5,"trips using public ground transportation","bags",12,58,0,0,0,0,0,0,0,0,0,0,0,696
"3263",121,6,"bags of garbage disposed","bags",25,44,0,0,0,0,0,0,0,0,0,0,0,1100
"3264",121,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265",121,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266",121,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3267",121,6,"large items disposed","items",2,12,0,0,0,0,0,0,0,0,0,0,0,24
"3268",122,1,"Household heating => 70F","count",6,73,0,0,0,0,0,0.000436,0,0,0,0,0.000436,438
"3269",122,1,"Household heating < 70F","count",1,88,0,0,0,0,0,0.000872,0,0,0,0,0.000872,88
"3270",122,1,"Use of heat pump","count",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"3271",122,1,"Use of air conditioner","count",31,49,0,0,0,0,0,0,0,0,0,0,0,1519
"3272",122,2,"shower - short","count",5,87,0,0.000102,0,0,0,0,0,0,0,0,0.000102,435
"3273",122,2,"shower - long (> 3 min)","count",19,79,0,0,0,0,0,0,0,0,0,0,0,1501
"3274",122,2,"bath","count",0,9,0,0,0,0,0,0,0,0,0,0,0,0
"3275",122,2,"wash-up","count",54,43,4e-06,0,6.7e-05,0,0,0,0,0,0,0,7.1e-05,2322
"3276",122,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"3277",122,3,"use of clothes washer","count",6,37,0,0,0,0,0,0,0,0,0,0,0,222
"3278",122,3,"use of clothes dryer","count",1,15,0,0,0,0,0,0,0,0,0.000122,0,0.000122,15
"3279",122,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"3280",122,3,"use of  oven","count",9,37,0,0,0,0,0,0,0,0,0.00015,0,0.00015,333
"3281",122,3,"use of self-clean feature of electric oven","count",4,18,0,0,0,0,0,0,0,0,0,0,0,72
"3282",122,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3283",122,4,"TV/computer use","count",58,25,0,0,0,0,0,0,0,0,0,0,0,1450
"3284",122,5,"air travel - large plane","miles",3130,41,0,0,0,0,0,0,0,0,0,0,0,128330
"3285",122,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"3286",122,5,"car trips- self only","miles",383,46,0,0,0,0,0.000551,0,0,0,0,0,0.000551,17618
"3287",122,5,"car trips - driver and self","miles",20,32,0,0,0,0,0.000554,0,0,0,0,0,0.000554,640
"3288",122,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3289",122,5,"trips using public ground transportation","bags",15,44,0,0,0,0,0,0,0,0,0,0,0,660
"3290",122,6,"bags of garbage disposed","bags",22,44,0,0,0,0,0,0,0,0,0,0,0,968
"3291",122,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3292",122,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3293",122,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3294",122,6,"large items disposed","items",0,13,0,0,0,0,0,0,0,0,0,0,0,0
"3295",123,1,"Household heating => 70F","hours",10,90,0,0,0,0,0,0.000436,0,0,0,0,0.000436,900
"3296",123,1,"Household heating < 70F","hours",9,66,0,0,0,0,0,0.000872,0,0,0,0,0.000872,594
"3297",123,1,"Use of heat pump","hours",0,49,0,0,0,0,0,0,0,0,0,0,0,0
"3298",123,1,"Use of air conditioner","hours",12,42,0,0,0,0,0,0,0,0,0,0,0,504
"3299",123,2,"shower - short","count",3,98,0,0,0,0,0,0,0,0,0,0,0,294
"3300",123,2,"shower - long (> 3 min)","count",35,84,0,0,0,0,0,0,0,0,0,0,0,2940
"3301",123,2,"bath","count",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"3302",123,2,"wash-up","count",44,26,0,0,0,0,0,0,0,0,0,0,0,1144
"3303",123,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"3304",123,3,"use of clothes washer","count",6,42,0,0,0,0,0,0,0,0,0,0,0,252
"3305",123,3,"use of clothes dryer","count",4,17,0,0,0,0,0,0,0,0,0,0,0,68
"3306",123,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3307",123,3,"use of  oven","count",11,33,0,0,0,0,0,0,0,0,0,0,0,363
"3308",123,3,"use of self-clean feature of electric oven","count",4,15,0,0,0,0,0,0,0,0,0,0,0,60
"3309",123,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3310",123,4,"TV/computer use","count",62,21,0,0,0,0,0,0,0,0,0,0,0,1302
"3311",123,5,"air travel - large plane","miles",3841,50,0,0,0,0,0,0,0,0,0,0,0,192050
"3312",123,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3313",123,5,"car trips- self only","miles",378,43,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16254
"3314",123,5,"car trips - driver and self","miles",33,22,0,0,0,0,0.000554,0,0,0,0,0,0.000554,726
"3315",123,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"3316",123,5,"trips using public ground transportation","bags",14,43,0,0,0,0,0,0,0,0,0,0,0,602
"3317",123,6,"bags of garbage disposed","bags",28,48,0,0,0,0,0,0,0,0,0,0,0,1344
"3318",123,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3319",123,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3320",123,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3321",123,6,"large items disposed","items",2,13,0,0,0,0,0,0,0,0,0,0,0,26
