"","Indnum","Activity","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel"
"6538",243,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6539",243,"shower - short",0,0,0,0,0,0,0,0,0,0
"6540",243,"shower - long (> 3 min)",1,0,0,0,0,0,0,0,0,0
"6541",243,"bath",0,0,0,0,0,0,0,0,0,0
"6542",243,"wash-up",0,0,0,1,0,0,0,0,0,0
"6543",243,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6544",243,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6545",243,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"6546",243,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6547",243,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6548",243,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6549",243,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6550",243,"TV/computer use",0,0,0,1,0,0,0,0,0,0
"6551",243,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6552",243,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"6553",243,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6554",243,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6555",243,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6556",243,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6557",243,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6558",243,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6559",243,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6560",243,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6561",243,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6562",244,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6563",244,"Household heating < 70F",0,0,0,1,0,1,0,0,0,0
"6564",244,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6565",244,"Use of air conditioner",0,1,0,0,0,0,0,0,0,0
"6566",244,"shower - short",0,0,0,0,0,0,0,0,0,0
"6567",244,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6568",244,"bath",0,0,0,0,0,0,0,0,0,0
"6569",244,"wash-up",0,0,0,0,0,0,1,0,0,0
"6570",244,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6571",244,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6572",244,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"6573",244,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6574",244,"use of  oven",0,0,0,0,0,0,0,0,1,0
"6575",244,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6576",244,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6577",244,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6578",244,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"6579",244,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6580",244,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6581",244,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6582",244,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6583",244,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6584",244,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6585",244,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6586",244,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6587",244,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6588",244,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6589",245,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6590",245,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"6591",245,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6592",245,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6593",245,"shower - short",0,0,1,0,0,0,0,0,0,0
"6594",245,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6595",245,"bath",0,0,0,0,0,0,0,0,0,0
"6596",245,"wash-up",0,0,0,0,0,0,0,0,0,0
"6597",245,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6598",245,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6599",245,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"6600",245,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6601",245,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6602",245,"use of self-clean feature of electric oven",1,0,0,0,0,0,0,0,0,0
"6603",245,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6604",245,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6605",245,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6606",245,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"6607",245,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6608",245,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6609",245,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6610",245,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6611",245,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6612",245,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6613",245,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6614",245,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6615",245,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6616",246,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6617",246,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"6618",246,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"6619",246,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6620",246,"shower - short",0,0,0,1,0,0,0,0,0,0
"6621",246,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6622",246,"bath",0,0,0,0,0,0,1,0,0,0
"6623",246,"wash-up",0,0,0,0,0,0,0,0,0,0
"6624",246,"use of dishwasher",0,0,0,0,0,0,0,1,0,0
"6625",246,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6626",246,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"6627",246,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6628",246,"use of  oven",0,0,0,0,0,0,0,0,1,0
"6629",246,"use of self-clean feature of electric oven",0,1,0,0,0,0,0,0,0,0
"6630",246,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6631",246,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6632",246,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6633",246,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6634",246,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6635",246,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6636",246,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6637",246,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6638",246,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6639",246,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6640",246,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6641",246,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6642",246,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6643",247,"Household heating => 70F",0,0,0,1,1,1,0,0,0,0
"6644",247,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6645",247,"Use of heat pump",0,0,1,0,0,0,0,0,0,0
"6646",247,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6647",247,"shower - short",0,0,0,0,0,0,0,0,0,0
"6648",247,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6649",247,"bath",0,0,0,0,0,0,0,0,0,0
"6650",247,"wash-up",0,0,0,0,0,0,0,0,0,0
"6651",247,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6652",247,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6653",247,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"6654",247,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6655",247,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6656",247,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6657",247,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6658",247,"TV/computer use",1,0,0,0,0,0,0,0,0,0
"6659",247,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6660",247,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"6661",247,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6662",247,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6663",247,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6664",247,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6665",247,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6666",247,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6667",247,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6668",247,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6669",247,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6670",248,"Household heating => 70F",0,0,0,1,0,1,0,0,0,0
"6671",248,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"6672",248,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6673",248,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6674",248,"shower - short",0,0,0,0,0,0,0,0,0,0
"6675",248,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6676",248,"bath",0,0,0,0,0,0,0,0,0,0
"6677",248,"wash-up",1,0,0,0,0,0,0,0,0,0
"6678",248,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6679",248,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6680",248,"use of clothes dryer",1,0,0,0,0,0,0,0,1,0
"6681",248,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6682",248,"use of  oven",0,0,0,1,0,0,0,0,1,0
"6683",248,"use of self-clean feature of electric oven",0,0,0,1,0,0,0,0,0,0
"6684",248,"Small kitchen appliance in the home",0,0,0,1,0,0,0,0,0,0
"6685",248,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6686",248,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6687",248,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"6688",248,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6689",248,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6690",248,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6691",248,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6692",248,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6693",248,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6694",248,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6695",248,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6696",248,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6697",249,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6698",249,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6699",249,"Use of heat pump",0,0,0,1,0,0,0,0,0,0
"6700",249,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6701",249,"shower - short",0,0,0,0,0,0,0,0,0,0
"6702",249,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6703",249,"bath",0,0,0,0,0,0,0,0,0,0
"6704",249,"wash-up",0,0,1,0,0,0,0,0,0,0
"6705",249,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6706",249,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6707",249,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"6708",249,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6709",249,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6710",249,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6711",249,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6712",249,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6713",249,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6714",249,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"6715",249,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6716",249,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6717",249,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6718",249,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6719",249,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6720",249,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6721",249,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6722",249,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6723",249,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6724",250,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6725",250,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6726",250,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6727",250,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"6728",250,"shower - short",0,0,0,0,0,0,1,0,0,0
"6729",250,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6730",250,"bath",0,0,0,0,0,0,0,0,0,0
"6731",250,"wash-up",0,0,0,0,0,0,0,0,0,0
"6732",250,"use of dishwasher",0,1,0,0,0,0,0,0,0,0
"6733",250,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6734",250,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"6735",250,"use of cooking range",1,0,0,0,0,0,0,0,1,0
"6736",250,"use of  oven",0,0,1,0,0,0,0,0,1,0
"6737",250,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6738",250,"Small kitchen appliance in the home",0,0,0,0,0,0,1,0,0,0
"6739",250,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6740",250,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"6741",250,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6742",250,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6743",250,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6744",250,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6745",250,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6746",250,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6747",250,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6748",250,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6749",250,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6750",250,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6751",251,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6752",251,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6753",251,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6754",251,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6755",251,"shower - short",0,0,0,1,0,0,0,0,0,0
"6756",251,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6757",251,"bath",0,0,0,0,0,0,0,0,0,0
"6758",251,"wash-up",0,0,0,0,0,0,0,0,0,0
"6759",251,"use of dishwasher",0,0,1,0,0,0,0,0,0,0
"6760",251,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6761",251,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"6762",251,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6763",251,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6764",251,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6765",251,"Small kitchen appliance in the home",0,0,0,0,0,0,0,1,0,0
"6766",251,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6767",251,"air travel - large plane",0,0,0,0,1,0,0,0,0,0
"6768",251,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6769",251,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6770",251,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6771",251,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6772",251,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6773",251,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6774",251,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6775",251,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6776",251,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6777",251,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6778",252,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6779",252,"Household heating < 70F",0,0,0,1,0,1,0,0,0,0
"6780",252,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6781",252,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6782",252,"shower - short",0,0,0,0,0,0,1,0,0,0
"6783",252,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6784",252,"bath",0,0,0,0,0,0,0,0,0,0
"6785",252,"wash-up",0,0,0,0,0,0,0,0,0,0
"6786",252,"use of dishwasher",0,0,1,0,0,0,0,0,0,0
"6787",252,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6788",252,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"6789",252,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6790",252,"use of  oven",0,0,0,0,0,0,0,0,1,0
"6791",252,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6792",252,"Small kitchen appliance in the home",0,0,0,0,0,0,0,1,0,0
"6793",252,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6794",252,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6795",252,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6796",252,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6797",252,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6798",252,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6799",252,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6800",252,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6801",252,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6802",252,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6803",252,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6804",252,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6805",253,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"6806",253,"Household heating < 70F",0,0,1,0,1,1,0,0,0,0
"6807",253,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6808",253,"Use of air conditioner",1,0,0,1,0,0,0,0,0,0
"6809",253,"shower - short",0,0,1,1,0,0,0,0,0,0
"6810",253,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6811",253,"bath",0,0,0,0,0,0,1,0,0,0
"6812",253,"wash-up",0,0,0,0,0,0,0,0,0,0
"6813",253,"use of dishwasher",0,1,0,0,0,0,0,0,0,0
"6814",253,"use of clothes washer",1,0,0,0,0,0,0,0,0,0
"6815",253,"use of clothes dryer",1,1,0,0,0,0,0,0,0,0
"6816",253,"use of cooking range",0,0,0,0,0,0,1,0,0,0
"6817",253,"use of  oven",0,0,1,0,1,0,0,0,0,0
"6818",253,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6819",253,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6820",253,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6821",253,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"6822",253,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6823",253,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6824",253,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6825",253,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6826",253,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6827",253,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6828",253,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6829",253,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6830",253,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6831",253,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6832",254,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6833",254,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6834",254,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6835",254,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6836",254,"shower - short",0,0,0,0,0,0,0,0,0,0
"6837",254,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6838",254,"bath",0,0,0,0,0,0,1,0,0,0
"6839",254,"wash-up",0,0,0,0,0,0,0,0,0,0
"6840",254,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6841",254,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6842",254,"use of clothes dryer",0,0,0,1,0,0,0,0,1,0
"6843",254,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6844",254,"use of  oven",0,0,0,0,0,0,0,0,1,0
"6845",254,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6846",254,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6847",254,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6848",254,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"6849",254,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6850",254,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6851",254,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6852",254,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6853",254,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6854",254,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6855",254,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6856",254,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6857",254,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6858",254,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6859",255,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"6860",255,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"6861",255,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6862",255,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"6863",255,"shower - short",0,0,0,0,0,0,0,0,0,0
"6864",255,"shower - long (> 3 min)",0,0,0,1,0,0,0,0,0,0
"6865",255,"bath",0,0,0,0,0,0,0,0,0,0
"6866",255,"wash-up",0,0,0,0,0,0,0,0,0,0
"6867",255,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"6868",255,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6869",255,"use of clothes dryer",0,0,0,0,0,0,1,0,0,0
"6870",255,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"6871",255,"use of  oven",0,0,0,0,0,0,0,0,0,0
"6872",255,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6873",255,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6874",255,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"6875",255,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"6876",255,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6877",255,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6878",255,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6879",255,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6880",255,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6881",255,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6882",255,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6883",255,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6884",255,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6885",255,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6886",256,"Household heating => 70F",0,0,1,0,0,1,0,0,0,0
"6887",256,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"6888",256,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6889",256,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"6890",256,"shower - short",1,0,0,1,0,0,0,0,0,0
"6891",256,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"6892",256,"bath",0,0,0,1,0,0,0,0,0,0
"6893",256,"wash-up",0,0,0,1,0,0,0,0,0,0
"6894",256,"use of dishwasher",0,1,0,0,0,0,0,0,0,0
"6895",256,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"6896",256,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"6897",256,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"6898",256,"use of  oven",0,0,0,0,0,0,0,0,1,0
"6899",256,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"6900",256,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"6901",256,"TV/computer use",1,0,0,0,0,0,0,0,0,0
"6902",256,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"6903",256,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"6904",256,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"6905",256,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"6906",256,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"6907",256,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"6908",256,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"6909",256,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6910",256,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"6911",256,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"6912",256,"large items disposed",0,0,0,0,0,0,0,0,0,0
"6913",257,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"6914",257,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"6915",257,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"6916",257,"Use of air conditioner",0,1,1,0,0,0,0,0,0,0
"6917",257,"shower - short",0,0,0,0,0,0,0,0,0,0
